property_type,city,baths,area,bedrooms,price
2,2,0,8,0,24000000
2,2,0,18.8,0,43500000
3,2,3,10,3,12800000
3,2,3,10,3,12900000
2,2,3,8,3,5600000
2,2,3,8,3,5650000
2,2,3,8,3,5700000
3,2,2,4.2,2,8000000
3,2,2,4.2,2,8050000
3,2,2,4.2,2,8100000
3,2,2,4.2,2,6300000
3,2,2,4.2,2,6400000
3,2,2,4.2,2,6500000
3,2,2,4.2,2,6600000
2,2,3,8,3,12200000
2,2,3,8,3,13000000
2,2,3,8,3,10500000
2,2,3,8,3,9800000
2,2,3,8,3,12000000
2,2,3,8,3,11000000
3,0,0,3.1,1,5950000
3,0,0,3.6,1,6800000
3,0,0,4.9,2,9350000
3,0,0,6.2,2,11900000
3,0,0,3.1,1,5950000
3,0,0,3.6,1,6800000
3,0,0,4.9,2,9350000
3,0,0,6.2,2,11900000
3,0,0,3.1,1,5950000
3,0,0,3.6,1,6800000
3,0,0,4.9,2,9350000
3,0,0,6.2,2,11900000
3,0,0,3.3,1,6503000
2,0,7,10.1,7,14500000
2,0,3,10,0,39500000
2,0,5,9.3,5,19500000
3,0,3,7.8,3,32000000
2,1,4,7,5,14500000
2,1,5,10,5,1800000
2,1,4,7,5,14500000
2,1,0,5,0,7500000
3,1,0,2.2,1,4000000
3,1,0,3.5,0,3500000
2,1,7,12,5,21000000
2,1,4,11,5,17500000
2,1,6,8,6,18000000
2,1,6,10.9,5,24000000
2,1,4,9,5,16500000
2,1,4,4,4,11000000
3,1,1,5,2,2700000
3,1,1,3.5,2,2100000
2,1,7,2.5,5,45000000
2,1,4,5,4,13000000
2,1,6,8,6,14000000
2,1,4,4,4,9000000
2,1,2,5,2,4000000
2,1,6,14,6,37000000
2,1,3,5,3,8500000
2,1,5,10,6,19000000
2,1,4,4,4,11000000
2,1,2,5,2,5500000
2,1,4,11,5,17500000
2,1,4,5,3,12000000
2,1,4,11,5,17500000
2,4,2,1.1,2,2500000
2,4,2,2,2,3300000
2,4,2,2,3,4000000
2,4,4,5,3,8000000
2,4,5,10,4,31000000
2,4,3,6.2,3,13500000
2,4,5,10,4,29000000
2,4,0,7,4,11500000
2,4,0,3,3,7000000
3,4,3,10,3,14000000
3,4,4,11,3,13500000
2,4,4,5,3,12000000
2,4,5,8,4,12000000
2,4,3,3,3,7500000
2,2,0,6,3,14000000
2,2,0,8,3,20000000
2,2,0,8,2,13000000
2,2,0,8,2,12500000
2,2,0,5,2,9500000
2,2,0,5,2,8500000
3,2,2,3.1,2,4800000
3,2,3,8.9,3,25000000
2,2,4,6.1,3,9800000
2,2,4,8,3,9200000
3,2,2,4.2,2,5500000
2,2,4,5,3,5000000
2,2,4,8,3,8800000
3,2,3,8,3,8000000
2,2,4,8,4,57500000
2,2,0,4.8,0,16000000
2,2,0,8,0,20000000
2,2,0,16,0,49000000
2,2,0,16,0,75000000
2,2,0,16,0,55000000
2,2,0,16,0,41000000
0,2,0,16,0,32500000
2,2,0,16,0,46000000
2,2,0,5,0,5300000
2,2,0,8,0,6800000
3,2,2,4.2,2,7500000
2,2,4,5,4,12800000
2,2,4,14,4,57000000
2,2,4,14,4,57000000
2,2,0,16,0,55000000
2,2,0,16,0,60000000
2,2,0,16,0,37500000
2,2,0,8,0,25000000
3,2,0,5.8,0,18000000
2,2,0,16,0,50000000
2,2,0,16,0,65000000
2,2,0,8,0,28000000
2,2,4,14,4,57500000
2,2,4,14,4,57000000
3,2,1,3.2,2,3800000
2,2,4,3.2,4,11000000
3,2,0,4.4,2,6500000
3,2,0,6,3,8000000
3,2,0,7.1,3,10500000
3,2,0,3.3,2,5200000
3,2,0,4.9,2,7000000
3,2,0,4.2,2,6500000
3,2,0,4.2,2,4600000
3,2,0,8,3,13500000
1,2,0,8,3,13500000
2,2,0,16,6,50000000
2,2,0,4.8,4,23000000
0,2,0,16,3,20000000
2,2,0,13,6,47000000
2,2,5,4.8,4,18000000
3,2,5,11.7,4,62500000
0,2,2,4.9,2,7500000
3,2,4,10.9,3,60000000
3,2,3,4.9,3,7200000
2,2,4,4.8,4,18000000
2,2,4,4.8,4,18000000
2,2,4,14,4,56000000
3,2,2,4.2,2,6900000
2,2,4,14,4,57500000
2,2,4,14,4,57000000
2,2,4,14,4,56500000
3,2,2,4.2,2,7200000
2,2,5,10,5,24000000
3,2,0,4,0,6500000
3,2,0,4,0,7500000
3,2,0,6,0,11500000
3,2,0,4.9,0,12000000
3,2,0,4,0,4500000
3,2,0,3.1,0,3500000
3,2,0,8,0,8500000
3,2,0,9.8,0,11500000
3,2,0,5.6,0,7500000
3,2,0,5.6,0,7800000
3,2,0,1.8,0,2100000
3,2,0,8,0,14000000
0,2,0,8,0,9500000
1,2,0,8,0,8000000
3,2,0,4.2,0,4000000
3,2,0,6,0,5500000
3,2,0,2.2,0,2300000
1,2,0,4.8,0,9000000
3,2,0,3.1,0,2600000
3,2,0,4,0,7800000
3,2,0,6,0,9500000
3,2,0,6,0,9500000
2,2,0,4.8,0,21500000
3,2,0,7.8,3,11500000
3,2,4,10,3,12000000
3,2,0,11.1,0,43500000
3,2,2,2.4,2,6000000
2,2,4,9.6,7,42000000
3,2,2,4.7,4,11700000
2,2,3,8,3,13300000
2,2,3,8,3,13200000
2,2,3,8,3,13100000
2,2,3,8,3,13000000
2,2,3,8,3,12900000
2,2,3,4,3,39000000
2,2,3,8,3,12800000
2,2,3,8,3,12700000
2,2,3,8,3,12600000
2,2,3,8,3,12500000
2,0,3,6.7,3,9500000
2,0,0,5,4,13000000
2,0,0,3.5,4,9000000
2,0,6,10,5,45000000
3,0,0,2.1,0,5500000
2,0,5,8,5,31500000
2,0,4,5.6,4,12500000
3,0,1,2.4,1,4500000
2,0,4,9.3,4,15500000
3,0,2,3.6,2,6000000
2,0,3,5,2,5500000
2,0,5,8,5,16500000
2,0,0,8,0,12000000
2,0,7,14.2,7,22000000
3,0,4,13.3,4,22000000
3,0,3,11.6,3,20000000
2,0,6,9.3,5,17500000
2,0,4,9.3,4,17000000
2,3,0,5,3,9000000
2,3,0,5,3,9000000
2,3,0,5,3,9000000
2,3,0,6.2,1,8000000
2,1,4,5,4,6500000
3,1,4,11.5,3,12000000
2,1,5,7,5,13500000
2,1,0,10,5,23000000
2,1,5,10,4,9500000
2,1,4,10,4,13000000
2,1,3,5,2,4600000
2,1,4,12,4,22500000
2,1,3,5,2,4700000
3,1,1,3.5,2,3100000
2,1,6,10,6,15000000
2,1,4,5,3,11000000
3,1,2,3.9,1,6000000
2,1,2,3.5,2,3400000
2,4,0,16,0,17500000
2,4,3,5,3,7500000
2,4,5,10,5,17000000
2,4,4,8,4,17000000
2,4,0,5,3,12500000
2,4,0,10,5,21000000
2,4,0,10,5,23000000
2,4,0,2.7,2,5000000
2,4,4,6,3,12500000
3,4,3,7,3,6500000
2,4,7,10,6,25000000
2,4,4,5,3,15000000
2,4,4,3.6,3,7000000
2,4,4,5,3,18000000
2,4,4,5,3,11000000
2,4,6,12,7,29000000
2,4,7,10,6,25000000
3,4,1,3,1,2200000
2,4,4,5,4,2000000
2,4,3,5,3,15000000
2,2,0,4,4,32500000
3,2,0,4.2,2,7000000
2,2,3,8,3,13500000
2,2,3,6.1,3,13500000
2,2,5,17.1,5,66000000
2,2,5,17.1,5,65000000
2,2,5,17.1,5,64000000
2,2,3,8,3,13400000
2,2,5,17.1,5,65000000
2,2,3,8,3,13300000
2,2,5,17.1,5,65500000
2,2,5,17.1,5,65500000
2,2,5,17.1,5,66500000
2,2,5,17.1,5,67500000
2,2,5,17.1,5,67000000
2,2,5,17.1,5,66000000
2,2,5,17.1,5,65000000
3,2,3,5.6,3,18000000
3,2,3,4,3,4500000
2,2,3,8,3,13200000
2,2,0,12,0,80000000
2,2,2,9.3,2,35000000
3,2,4,8.4,4,22500000
3,2,2,2.5,2,2350000
2,2,4,4.8,4,21500000
1,2,0,9.6,3,14000000
3,2,0,5.8,3,9800000
2,2,0,9.6,6,31000000
2,2,3,8,3,13100000
2,2,3,8,3,13000000
2,2,3,8,3,12900000
2,2,3,8,3,12800000
2,2,3,8,3,12700000
2,2,3,8,3,12600000
2,2,3,8,3,12500000
2,2,3,8,3,21400000
2,2,3,8,3,21300000
2,2,3,8,3,21200000
2,2,3,8,3,21100000
2,2,3,8,3,21000000
2,2,3,8,3,20900000
1,2,3,9.6,3,15000000
3,0,1,1.6,1,3000000
3,0,3,4.9,3,8242000
3,0,2,4.9,2,47000000
2,0,2,1,3,1650000
2,0,3,4,3,4300000
2,1,5,8,5,13500000
2,1,4,5,4,8500000
2,1,6,6,6,10000000
2,1,6,17,5,37000000
2,1,5,7,5,16000000
2,1,7,9,7,21500000
2,1,6,7,5,13500000
2,1,0,5,0,6500000
2,4,3,6,3,9500000
2,4,4,5,3,13500000
2,4,2,10,2,13700000
2,4,3,3,3,7500000
2,4,5,10,4,22000000
3,4,3,5.7,3,12500000
3,4,3,5.7,3,12500000
2,4,8,10,5,20500000
2,4,5,15,4,19800000
2,4,3,5,3,12500000
2,4,3,10,2,12500000
2,4,3,14,4,24000000
2,4,2,5,3,6700000
2,4,0,8,0,14500000
2,4,6,10,5,19000000
2,4,5,8,4,14000000
2,4,6,5,6,9000000
2,2,3,8,3,20800000
2,2,3,8,3,20700000
2,2,3,8,3,20600000
2,2,3,8,3,20500000
2,2,3,8,3,20400000
2,2,3,8,3,20300000
2,2,3,8,3,20200000
2,2,3,8,3,20100000
2,2,3,8,3,20000000
3,2,2,4.4,2,6000000
1,2,3,9.6,3,15500000
3,2,2,4.4,2,6000000
2,2,3,8,3,19900000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
2,2,3,8,3,19800000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
2,2,3,8,3,19700000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
3,2,2,4.4,2,6000000
2,2,3,8,3,19600000
2,2,3,8,3,19500000
2,2,3,9.4,3,10500000
3,2,2,4.9,2,11500000
3,2,3,10,4,17500000
3,2,1,1.7,1,1900000
2,2,3,6,3,15000000
2,2,3,6,3,14900000
2,2,3,6,3,14800000
2,2,3,6,3,14700000
2,2,3,6,3,14600000
2,2,3,6,3,15900000
2,2,3,6,3,15800000
2,2,3,6,3,15700000
2,2,3,6,3,15600000
2,2,3,6,3,15500000
2,2,3,6,3,15400000
2,2,3,6,3,15300000
2,2,3,6,3,15200000
2,2,5,14,4,15000000
2,2,3,6,3,15100000
2,2,4,10.9,4,52500000
2,2,3,6,3,15000000
2,2,3,6,3,14900000
2,2,3,6,3,14800000
2,2,5,14,4,15800000
2,2,3,6,3,14700000
2,2,3,6,3,14600000
2,2,3,6,3,14500000
3,2,3,10,3,11700000
2,2,5,14,4,16000000
3,2,3,10,3,11600000
3,2,3,10,3,11500000
3,2,3,10,3,11400000
2,2,5,14,4,16500000
3,2,3,10,3,11300000
3,2,3,10,3,11200000
3,2,3,10,3,11100000
3,2,3,10,3,11000000
3,2,3,10,3,10900000
3,2,3,10,3,10700000
3,2,3,10,3,10800000
3,2,3,10,3,10600000
3,2,3,10,3,10500000
3,2,2,4.2,2,6800000
3,2,3,10,3,10400000
3,2,3,10,3,10300000
3,2,3,10,3,10200000
3,2,3,10,3,10100000
3,2,3,10,3,10000000
3,2,4,10.2,3,12500000
3,2,3,10,3,9900000
3,2,3,10,3,9800000
3,2,3,9.3,3,17500000
3,2,2,4.2,2,6400000
3,2,2,4.2,2,6300000
3,2,4,10.2,3,12000000
3,2,2,4.2,2,6200000
3,2,2,4.2,2,6100000
3,2,2,4.2,2,6000000
3,2,2,4.2,2,5200000
3,2,2,4.2,2,5900000
3,2,2,4.2,2,5800000
3,2,2,4.2,2,5700000
3,2,2,4.2,2,5600000
3,2,2,4.2,2,5500000
3,2,2,4.2,2,5400000
3,2,2,4.2,2,5300000
3,2,2,4.2,2,5200000
3,2,2,4.2,2,5100000
3,2,2,4.2,2,5000000
2,0,3,5,2,5200000
2,0,7,5.6,4,25000000
2,0,4,6.7,4,26000000
2,0,5,9,5,30000000
2,0,3,5.6,4,21500000
3,0,3,10.9,3,8000000
2,0,4,6.7,4,24500000
2,0,4,6.7,4,25000000
2,0,4,10.9,5,30000000
3,0,3,7.9,2,13700000
2,0,4,3,4,3700000
2,0,4,7,4,9000000
2,0,5,10,5,30000000
2,0,3,11,3,20000000
3,0,3,11.6,3,20000000
3,0,3,11.6,3,17500000
2,0,5,6,4,28500000
2,1,9,10,9,23500000
2,1,5,6,4,7000000
2,1,6,8,5,15000000
3,1,1,2.3,1,3334000
2,4,4,4,3,7800000
2,4,4,4,3,7500000
2,4,5,10,4,30000000
2,4,4,8,3,8000000
2,4,5,10,4,30000000
2,4,3,5,4,11000000
2,4,5,7,4,22000000
2,4,6,5,5,15500000
2,4,6,10,5,20000000
3,4,2,10,3,14000000
3,4,2,10,3,14000000
2,4,6,5,5,12500000
2,4,1,5,2,4000000
2,4,6,12,5,36500000
2,4,4,5,3,9600000
2,4,4,5,3,12500000
2,4,5,2.5,3,5000000
2,4,5,10,5,17500000
3,2,2,4.2,2,4900000
3,2,2,4.2,2,6500000
3,2,2,4.2,2,4800000
3,2,2,4.2,2,4700000
3,2,2,4.2,2,6800000
3,2,2,4.2,2,6800000
3,2,2,4.2,2,4600000
3,2,2,4.2,2,4500000
3,2,2,4.2,2,6500000
3,2,2,4.2,2,6700000
2,2,0,6,0,14000000
2,2,5,10,5,75000000
3,2,2,4.2,2,6500000
3,2,3,7.3,3,30000000
3,2,0,11,1,19000000
3,2,2,2.8,1,1700000
2,2,5,10.4,3,49500000
3,2,2,4,2,6200000
2,2,6,10,5,75000000
3,2,0,6.2,0,7500000
3,2,0,4.4,0,6000000
3,2,0,3.1,0,3500000
2,2,6,16,6,35000000
2,2,0,9.6,0,30000000
3,2,2,3.8,2,4950000
3,2,4,10.9,4,37000000
2,2,3,4.8,2,12000000
3,2,3,4.8,3,10500000
2,2,4,9.6,5,32000000
3,2,3,5,3,9000000
2,2,3,4,4,6000000
3,2,3,7.3,3,14500000
2,2,4,4.8,6,13000000
3,2,4,8,3,28500000
2,2,2,9.6,2,15000000
2,2,4,3.2,4,7000000
3,2,4,4.4,4,8600000
3,2,4,11.6,4,41000000
3,2,4,9.8,4,36500000
3,2,3,10,3,23500000
2,2,4,4.8,4,20000000
3,2,3,10,3,23500000
3,2,3,10,3,24000000
3,2,3,10,3,29000000
3,2,3,10,3,30000000
2,2,6,4.8,6,10500000
2,2,6,6.4,6,16000000
2,2,8,9.6,7,19000000
2,2,6,8,6,37000000
1,2,3,10.6,3,14000000
2,2,0,4,0,15000000
0,2,4,9.6,4,17000000
1,2,4,12,4,30000000
2,2,3,6,3,15000000
3,2,2,2.4,2,4200000
2,2,3,6,3,14500000
3,2,3,5.6,3,11500000
3,2,2,2.5,2,6000000
3,2,2,3.1,2,11500000
3,2,3,4.9,3,16000000
3,2,3,5.6,3,14000000
2,2,3,6,3,13800000
3,2,2,4,2,6500000
3,2,3,4,3,4500000
3,2,3,4,3,4500000
3,2,3,4,3,6000000
3,2,3,5.6,3,11000000
2,2,3,6,3,14000000
3,2,4,13.2,4,38000000
3,2,4,13.2,4,38500000
2,2,6,9.6,6,30000000
2,2,4,4.8,4,20000000
3,2,4,13.2,4,37000000
3,2,3,5.8,3,8500000
3,2,3,5.8,3,9000000
3,2,3,6.7,3,13000000
3,2,3,6.7,3,13000000
3,2,4,13.2,4,39500000
3,2,4,13.2,4,39000000
2,2,6,6.2,6,30000000
1,2,3,8,3,12500000
2,2,3,8,3,5800000
2,0,3,6.7,4,22000000
2,0,3,6.7,3,19500000
3,0,2,6.5,2,6600000
2,0,4,14.2,4,39500000
2,0,4,6,4,22000000
2,0,3,4.4,3,16800000
2,0,5,4.4,4,15500000
2,0,5,4.4,4,16500000
2,0,6,8,5,26700000
2,0,6,7,5,28000000
2,0,6,8,5,26500000
2,0,2,4,2,1850000
3,0,1,1.2,1,2000000
3,0,3,10,3,7500000
2,0,0,10,0,16000000
2,0,0,5,0,9000000
2,0,6,12,6,27000000
3,0,3,4.2,2,5700000
2,0,0,10,0,16000000
2,0,4,6.7,4,26000000
3,0,0,4.3,2,3300000
2,0,0,4,3,16500000
2,0,2,5.5,2,5500000
2,0,5,4,3,16800000
2,4,3,3,3,5990000
2,4,4,7,4,23000000
2,3,0,10,0,16500000
3,1,2,4.5,2,6539000
2,1,3,6,2,5000000
2,1,4,5,4,7700000
2,1,2,4,2,4100000
2,1,6,10,4,19000000
2,1,6,7,4,13500000
2,1,3,5.5,3,4200000
2,1,0,10,0,19500000
2,1,0,10,0,20000000
2,1,6,7,5,15000000
2,4,5,10,4,32500000
2,4,6,10,5,18500000
2,4,5,10,4,20500000
2,4,2,3,1,3000000
3,4,0,10,3,15500000
2,4,2,3,2,3300000
2,4,3,3,3,4500000
2,4,5,18,5,25000000
2,4,5,10,4,35000000
1,2,0,6.6,0,7000000
1,2,0,4.8,2,5000000
1,2,0,5.8,3,6000000
1,2,0,4.8,2,5000000
0,2,0,3.2,2,4600000
1,2,0,4.8,0,8000000
1,2,0,4.8,3,7500000
1,2,0,8,3,15000000
1,2,0,2.4,2,3800000
3,2,2,4.9,2,15000000
3,2,3,7.1,3,21000000
2,2,2,4.3,2,8500000
1,2,3,6,3,17500000
3,2,3,7.3,3,16000000
3,2,3,7.4,3,22500000
3,2,2,4.4,2,11000000
2,2,4,4.8,4,13000000
3,2,4,13.2,4,39000000
2,2,0,4.8,0,16500000
2,2,0,9.6,0,32000000
3,2,4,13.2,4,35800000
1,2,0,5.6,0,8500000
1,2,0,5.6,0,8500000
2,2,4,4.8,4,18000000
2,2,4,4.8,4,14500000
2,2,3,6.4,3,11000000
2,2,2,4.8,2,8000000
2,2,4,4.8,4,18000000
2,2,4,4.8,4,18000000
2,2,4,4.8,4,15000000
2,2,2,4.8,2,7900000
2,2,2,4.8,2,7700000
2,2,2,4.8,2,8000000
2,2,3,6.4,3,10200000
2,2,3,9.6,3,12100000
2,2,3,6.4,3,11100000
0,2,3,4.8,3,7500000
3,2,0,5.6,0,11000000
2,2,6,16,6,51000000
3,2,3,5.8,3,12500000
0,2,3,5.8,3,13000000
3,2,2,2.9,2,6500000
2,2,8,4.8,7,18500000
3,2,2,5.3,2,13500000
2,2,0,4.8,0,17000000
2,2,0,4.8,0,18000000
2,2,0,4.8,0,16500000
0,2,0,4.3,0,6500000
0,2,0,3.6,3,6500000
0,2,0,4.8,3,7000000
3,2,1,2.7,1,1480000
2,2,9,3.4,6,12500000
3,2,2,4.4,2,8000000
1,2,1,1.8,1,2000000
3,2,3,12.2,3,40000000
3,2,2,4.9,2,12500000
2,2,0,5,0,14000000
3,2,1,2,1,2000000
2,2,6,9.6,6,45000000
1,2,3,8,3,13000000
2,2,4,14,4,65000000
2,2,6,8,6,22000000
2,2,4,4.8,4,12000000
2,2,4,4.8,4,16000000
2,2,4,4.8,4,22000000
1,2,2,3.6,2,5500000
1,2,2,3.8,2,5500000
3,2,3,5.3,3,8000000
2,2,2,4.8,2,12500000
2,2,3,3.4,3,6000000
2,2,2,4.8,2,11000000
2,2,4,4.8,4,12500000
2,2,4,3.6,4,13200000
2,2,3,3.4,6,4200000
2,2,2,4.8,2,13000000
2,2,3,4.3,6,5000000
1,2,2,4.4,2,6500000
1,2,3,4.9,3,6000000
2,2,4,4.8,4,13000000
3,0,1,2.7,1,1715000
2,0,0,4,3,16000000
2,0,5,4,3,17000000
3,0,2,4,2,27000000
3,0,4,16.7,4,62000000
2,0,2,3,2,4200000
3,0,2,3.3,2,3000000
2,0,0,7,0,25000000
2,0,6,8,5,30500000
2,0,6,10,6,37500000
3,0,3,7.8,3,32000000
2,0,4,6,4,16000000
2,0,3,10.5,3,16500000
3,0,2,4.4,1,5600000
3,0,2,2.4,2,2200000
2,0,6,10,6,35000000
3,0,3,5.7,2,7700000
2,0,8,16,7,50000000
3,0,3,6.4,2,8700000
3,0,4,10.2,3,13500000
3,0,0,2.4,0,1200000
2,0,2,5.6,2,10500000
3,0,1,2.6,1,21000000
2,0,5,4,3,15800000
2,0,10,14.2,10,27500000
2,0,3,11,3,12000000
2,4,2,5,2,4500000
2,4,3,5,3,5000000
2,4,1,3,1,3500000
2,4,1,3,1,3000000
2,4,3,3,3,4500000
2,4,5,10,4,22200000
2,4,6,10,5,18000000
2,4,0,10,0,12500000
2,4,5,5,4,18500000
2,3,0,10,4,16000000
2,3,0,10,4,16000000
2,3,5,15,5,25000000
2,3,4,10,4,14000000
2,3,0,10,4,16000000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,0,8500000
2,3,0,5,0,5500000
2,3,0,5,3,9000000
2,3,6,17,6,45000000
2,3,0,5,3,8500000
2,3,0,5,0,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,10,4,16000000
2,3,0,10,4,16000000
2,3,0,5,3,8500000
2,3,0,5,0,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,5,3,8500000
2,3,0,15,0,25000000
2,3,7,10,4,15000000
2,3,0,5,3,8500000
2,1,8,12,7,23500000
2,1,3,6,2,6500000
2,1,7,11.7,5,25000000
2,1,2,5,2,5600000
2,1,2,5,2,5800000
2,1,0,7,5,14000000
2,1,6,4,8,8000000
2,1,4,7,4,14500000
2,1,5,5,4,8500000
2,4,5,10,4,27500000
2,4,5,5,4,9500000
2,4,6,10,5,16000000
2,4,4,5,3,15500000
2,4,6,10,5,18000000
2,4,5,10,4,24000000
2,4,0,5,0,9800000
2,4,3,5,3,11500000
2,4,5,10,5,17500000
2,4,5,14,4,40000000
2,4,3,5,3,8800000
2,4,5,10,5,13500000
2,4,0,2,0,6950000
2,4,3,5,7,9000000
2,4,5,10,4,30000000
2,2,0,4.8,0,11000000
2,2,4,4.8,4,13200000
2,2,0,4.8,0,9000000
1,2,2,4,2,5500000
2,2,0,6.4,0,9800000
3,2,3,5.6,3,7000000
1,2,2,4,2,5500000
2,2,4,4.8,4,12000000
2,2,4,4.8,4,16000000
1,2,2,3.8,2,5500000
2,2,4,12,4,45000000
3,2,4,7.6,3,47500000
2,2,6,6,6,13000000
2,2,2,4.8,2,7500000
3,2,0,2,0,1700000
3,2,2,4,2,8500000
2,2,6,19.5,5,65000000
0,2,3,6,3,8500000
1,2,2,4.8,3,11000000
3,2,4,8.9,3,26000000
0,2,3,8,3,14000000
3,2,2,4.7,2,7500000
2,2,6,6.4,8,17000000
3,2,2,4.9,2,8500000
3,2,2,4.2,2,13500000
3,2,2,4.2,2,6500000
2,2,6,3.2,9,8500000
3,2,2,3.6,3,2595000
3,2,0,9.8,0,13500000
3,2,2,5.6,3,12000000
3,2,3,7.6,3,11000000
2,2,0,8,0,26000000
2,2,0,8,0,13500000
3,2,5,8,4,26000000
3,2,2,4.2,2,5500000
2,2,3,5,3,11500000
2,2,7,16,6,40000000
2,2,3,8,3,12500000
2,2,3,8,3,8500000
2,2,8,6,10,19000000
2,2,3,8,3,8500000
2,2,3,6,3,9800000
2,2,3,8,3,18000000
2,2,4,14,4,13500000
2,2,3,8,3,11500000
3,2,4,12.2,4,8260000
2,0,4,5,4,7500000
2,0,6,7,5,14000000
2,0,2,5,2,9500000
3,0,6,4.1,2,6700000
3,0,1,3,1,5250000
2,0,5,4.4,4,16500000
2,0,6,8,5,27500000
2,0,5,8,4,8000000
3,0,2,3.1,2,5000000
3,0,1,2,1,3825000
2,0,6,14.2,6,56500000
2,0,6,5,4,18500000
2,0,7,12,6,24000000
2,0,3,5,3,13500000
2,0,6,7,8,13500000
2,0,7,8,6,27500000
2,4,5,4,3,8400000
2,4,6,8,5,17500000
2,4,3,3,3,4500000
2,4,5,7,4,23000000
3,4,0,2.2,0,15000000
2,4,6,11,5,24000000
2,4,3,15,2,35000000
2,4,5,5,3,13500000
2,4,6,8,5,17600000
2,4,2,5,1,7400000
2,4,6,7,5,16500000
2,4,4,10,3,17000000
2,4,4,3,3,7500000
2,4,3,5,3,12200000
2,4,3,5,3,12200000
2,4,3,5,3,12500000
2,4,3,5,3,12000000
2,4,3,5,3,12200000
2,4,4,5,3,10500000
2,4,5,10,5,22000000
2,4,5,10,5,22500000
2,4,5,10,5,22500000
2,4,3,5,3,12500000
2,4,3,5,3,12200000
2,4,5,5,4,12500000
3,4,0,5,0,2300000
2,3,0,5,0,8500000
2,3,0,5,0,8500000
2,3,0,5,0,8500000
2,3,0,5,3,8500000
2,3,3,4,3,7500000
2,3,2,3.6,3,2400000
2,1,3,5,2,4700000
3,1,1,3,2,4000000
2,1,7,10,7,23000000
2,1,2,3,3,4500000
2,1,2,6,2,13000000
2,1,6,10,6,25500000
3,1,2,8,2,16500000
2,1,5,10,4,19500000
2,4,4,3,3,11500000
2,4,2,2,2,3500000
2,4,5,5,4,9700000
2,4,5,5,4,10800000
2,4,6,10,5,20000000
2,4,8,5,8,125000000
2,4,4,5,3,14500000
2,4,6,5,0,10500000
2,4,5,10,5,22500000
3,2,3,10,3,6300000
3,2,2,4.2,2,4500000
3,2,3,4.9,3,5300000
3,2,3,4.9,3,7200000
3,2,2,5.6,3,8000000
2,2,3,5,3,12500000
3,2,0,4.3,2,6000000
2,2,0,8,2,30000000
2,2,0,8,2,27500000
3,2,0,4.3,2,6000000
2,2,0,8,0,27500000
3,2,3,5.8,3,8500000
2,2,3,6.1,3,11500000
3,2,0,10.2,0,31000000
2,2,5,10,4,35000000
2,2,3,6,3,8500000
3,2,3,6,3,9500000
3,2,2,4.4,2,9500000
3,2,2,4.2,2,5700000
1,2,3,8,3,32500000
2,2,3,6,3,14500000
3,2,3,5.3,3,17000000
2,2,3,8,4,19500000
3,2,2,4,2,9500000
2,2,3,8,3,13500000
2,2,3,5,3,12500000
3,2,5,9.3,3,31000000
2,2,2,1.6,2,3800000
1,2,3,4.8,3,8800000
2,2,3,5,3,9000000
3,2,3,5.1,3,8500000
3,2,2,4.2,2,8000000
2,2,3,6,3,13500000
3,2,3,6,3,9000000
2,2,3,8,3,20000000
3,2,2,3.3,2,5200000
3,2,3,5.6,3,13500000
3,2,3,9.8,3,15000000
2,2,5,9.6,5,37500000
3,2,2,4.2,2,6000000
3,2,2,3.8,2,6500000
1,2,3,8,3,8500000
3,2,3,7.6,3,27500000
2,2,3,8,3,14500000
1,2,0,9.6,0,25000000
2,2,4,10,4,27500000
3,2,2,4.2,2,7500000
2,2,3,5,3,12000000
3,2,2,3.3,2,6000000
2,2,3,5,3,8500000
2,2,3,8,3,21000000
2,2,3,9.4,3,9000000
2,2,3,6,3,15000000
2,2,6,4.7,4,7500000
2,2,2,3.2,2,5000000
3,2,4,14.2,3,68500000
2,2,3,5,2,4200000
3,2,2,3.1,2,5000000
3,2,2,4,2,7000000
3,2,5,10.7,4,52000000
2,2,4,9.8,4,40000000
3,2,2,3.1,2,7000000
2,2,2,8,2,27500000
3,2,2,3.1,2,6000000
3,2,3,6,3,14000000
